,sigma8,Omega_cdm,Omega_b,h,n_s
17280,0.81067931,0.22536444190445304,0.04297249408723498,0.7026607,1.0204179
17281,0.81992924,0.23349226817891466,0.04385539466582315,0.6952607000000001,1.025052
17282,0.82183558,0.2585398298903694,0.046341187525037526,0.6748706,1.0137789
17283,0.82328842,0.2594919942520465,0.04641345603165413,0.6741961000000001,1.0133211
17284,0.82339669,0.2594138013434142,0.046391133120922995,0.6742652,1.0138194
17285,0.80633491,0.24670285211360585,0.04535612086073593,0.6849087,1.0096477
17286,0.81094075,0.24490238364435193,0.044952521731501396,0.6861262,1.0158194
17287,0.81094075,0.24490238364435193,0.044952521731501396,0.6861262,1.0158194
17288,0.81706553,0.24367309577613355,0.04549345570203249,0.6886109,1.0090397
17289,0.80341744,0.2469730079740011,0.04617732091134451,0.6878248,1.0025881
17290,0.80079226,0.24022171570045248,0.045606194597502266,0.6931925,1.0101753
17291,0.7968409,0.23719542532640034,0.04529453207869648,0.6957317000000001,1.0110605
17292,0.79673014,0.23712886428445448,0.04527821064456157,0.6957827000000001,1.0113931
17293,0.81565425,0.23759901723987228,0.044867849769946705,0.6937241000000001,1.0204913
17294,0.81543739,0.23898376249986375,0.04498645407216497,0.6929525,1.016879
17295,0.81619523,0.23651161217155692,0.04484464209298825,0.6956623999999999,1.0192035
17296,0.81332117,0.22828119741026417,0.04398346248617461,0.7032672,1.0144654
17297,0.81463084,0.23088433197160135,0.04429252088081071,0.7013280000000001,1.0124439
17298,0.81011214,0.23196747749552138,0.044627749416125906,0.7004636000000001,1.011755
17299,0.79028363,0.21728841822606496,0.04292348607359201,0.7144786000000001,1.0143468
17300,0.79270383,0.22040658203913177,0.04330093948724435,0.7121688,1.0091604
17301,0.79372914,0.22142582849976705,0.043461837243462295,0.7111478999999999,1.0081461
17302,0.80294513,0.2383168739144676,0.04488148806532852,0.6957137,1.0079621
17303,0.80834876,0.23971337191023986,0.044983233137810226,0.6943691,1.0077752
17304,0.82681606,0.25928441892005205,0.047229537905395566,0.6789317,0.99112258
17305,0.82944673,0.250037901241104,0.04655420764170228,0.6860261,1.0007161
17306,0.82697718,0.24966320497287212,0.04661187648024207,0.6862426,0.99955566
17307,0.82998992,0.24743441305235253,0.04555664719857939,0.6846601,1.0097828
17308,0.83044596,0.24604511501587484,0.044997629291594746,0.6853997,1.0167513
17309,0.83189225,0.24665812137068988,0.04507355605982284,0.6850557,1.0152369
17310,0.83298844,0.25001889630743285,0.045391121922159335,0.6823157999999999,1.0149308
17311,0.83196347,0.2516749382305932,0.045517288780041125,0.6810653999999999,1.0132932
17312,0.84085995,0.26935606625710096,0.047454693287009915,0.6672211,1.0035584
17313,0.84085995,0.26935606625710096,0.047454693287009915,0.6672211,1.0035584
17314,0.84373127,0.27030315641155683,0.04751744091975783,0.6665178,1.00166
17315,0.84457329,0.2732266910609052,0.04774192352992902,0.6644316,1.0011679
17316,0.84548759,0.27138239072335507,0.047233342534309705,0.6648511,1.0097865
17317,0.82847411,0.2652549319125443,0.047159846063328396,0.6710974000000001,1.0009713
17318,0.82816878,0.2645084537277337,0.04707735317107567,0.6716682,1.0019246
17319,0.82725184,0.2633255108649642,0.046978738114565564,0.6724548,1.0014251
17320,0.81974205,0.2545344981368454,0.04626626744594242,0.6787223,1.0069651
17321,0.8307897,0.27086840278525315,0.048179615147172825,0.6664628,0.98840918
17322,0.83016217,0.2690075486173853,0.04810840727064524,0.6679745,0.98782211
17323,0.8399386,0.2904397556849748,0.05042936897767548,0.6556092,0.9777434
17324,0.83883386,0.28602741573938345,0.049889429629408545,0.6585675000000001,0.98158023
17325,0.83236312,0.2855336133622292,0.05019577677750215,0.6607774000000001,0.97428576
17326,0.82711493,0.2822495609644485,0.04990873000381606,0.6627348999999999,0.97549827
17327,0.82600197,0.2821070350549384,0.049903469855485175,0.6628109000000001,0.97695202
17328,0.82624743,0.281706531950526,0.049837899547210754,0.6632801,0.97902818
17329,0.82990708,0.29128981526329084,0.05054425975598233,0.6559565,0.98331594
17330,0.82517313,0.28675333411964343,0.050126217924658115,0.6581328000000001,0.99028839
17331,0.82188945,0.2878277184990648,0.04979565085386798,0.6572623,0.99566671
17332,0.82590959,0.27092051542450624,0.047575106579032723,0.6681229999999999,1.0111568
17333,0.8307368,0.2760826429704014,0.04796994715868384,0.6641165,1.0119266
17334,0.82400848,0.2443028617027761,0.04470433029486094,0.6863745,1.0361396
17335,0.81347088,0.23971244597721092,0.044606935082850706,0.6903837,1.0371746
17336,0.82449844,0.25130618728243254,0.04573319833805958,0.6802094,1.0258385
17337,0.82480272,0.2520839038033292,0.045849207822725196,0.679659,1.0250156
17338,0.81406614,0.24473276747369405,0.0448372047076483,0.6852003000000001,1.0279258
17339,0.81093735,0.24179329294914303,0.044542700077065026,0.6887294,1.0332816
17340,0.80854779,0.23673517920771456,0.04418254798979227,0.6932742000000001,1.0314456
17341,0.8087237,0.2366844565174585,0.044169954635249406,0.6933029,1.0314939
17342,0.79939736,0.21707707727463216,0.04203103274104611,0.7117349000000001,1.0268558
17343,0.79699804,0.21878891168213258,0.042223233935132415,0.7101102,1.0234325
17344,0.79699804,0.21878891168213258,0.042223233935132415,0.7101102,1.0234325
17345,0.79445081,0.2408731093642861,0.04490876482506942,0.6901117000000001,1.0065662
17346,0.80766238,0.268413783152665,0.047108864530426495,0.667268,1.0187972
17347,0.81217478,0.28054945361898703,0.0484576896957111,0.6587182,1.0118315
17348,0.83695125,0.2795877924169207,0.048526213066099784,0.6598571,1.0077636
17349,0.83631961,0.2797796454716614,0.04857092450923539,0.6597164,1.0076218
17350,0.81712535,0.24302093854657908,0.044758838567670094,0.6879813,1.0313765
17351,0.82323052,0.2541945589885641,0.0458210751915267,0.6798727,1.024748
17352,0.81697404,0.25444927446773485,0.04582537461529763,0.6797176,1.0260626
17353,0.81410734,0.24511700720250512,0.045301805536395304,0.6877492,1.0251065
17354,0.81357354,0.24480907208756109,0.045315232380594116,0.6879871,1.0263076
17355,0.81288729,0.24415968160857382,0.04527152729331106,0.6885277999999999,1.0257963
17356,0.81028429,0.24418964392477374,0.04526543361200335,0.6884496,1.026319
17357,0.80586698,0.2562287503855219,0.04624893705603423,0.6787479999999999,1.013935
17358,0.80431278,0.2560207233740343,0.046204938180606205,0.6787591000000001,1.0148112
17359,0.80617964,0.25676424405952764,0.04614822916065304,0.6778289,1.0182122
17360,0.80569201,0.2564658092402524,0.046079831493980455,0.6780581999999999,1.0184543
17361,0.80783421,0.2622810334415725,0.04659028646765443,0.6736494999999999,1.0198891
17362,0.81220802,0.2675697082588215,0.04760031293365324,0.6699282,1.0070357
17363,0.81623218,0.2635740742522977,0.0476911627766061,0.6745142,1.0100298
17364,0.82837791,0.2759843229804146,0.048741881667051644,0.6651017,1.0102741
17365,0.83142127,0.25038739200428006,0.046062712597968236,0.6840025,1.0173296
17366,0.82534911,0.2418351123236492,0.04535130461589175,0.6910835,1.0171631
17367,0.8250459,0.2416982429967289,0.04533478975254998,0.6913214000000001,1.0168846
17368,0.8250459,0.2416982429967289,0.04533478975254998,0.6913214000000001,1.0168846
17369,0.82824756,0.2375631487834788,0.044664047005193906,0.6944455,1.0207072
17370,0.81250308,0.22329931707978745,0.04317982337972994,0.7072839999999999,1.03016
17371,0.82048092,0.24016968818508402,0.044753375386123576,0.6924324,1.0268371
17372,0.8215877,0.24423400173536589,0.04533489835009895,0.6891069000000001,1.0177932
17373,0.82147323,0.24609637125342543,0.045447664396802964,0.6873031000000001,1.0184407
17374,0.82281026,0.24678361384114417,0.04547598029789602,0.6867776999999999,1.0178355
17375,0.83184096,0.2643582688007634,0.047142190248190566,0.6722315000000001,1.000159
17376,0.83021709,0.2514983613443801,0.0463499905583829,0.6814868,1.0078162
17377,0.81914708,0.23615247164250186,0.0445963388328095,0.6934927000000001,1.0138049
17378,0.82251414,0.2441290689629683,0.044938722294009394,0.6855011000000001,1.0201754
17379,0.8147672,0.2448167517898258,0.045094758929939825,0.6848453000000001,1.0226688
17380,0.81149687,0.25131483451293873,0.046043714694353914,0.6793709,1.0180871
17381,0.8028892,0.24003591880527553,0.04524733785314381,0.6894003999999999,1.0128637
17382,0.80590625,0.24099833315916885,0.04534953546523985,0.6882984000000001,1.0111229
17383,0.81775064,0.2684824960183248,0.04800565006193777,0.6678238000000001,0.99088081
17384,0.81794848,0.26726540107657243,0.047877220126543774,0.6685651,0.98842042
17385,0.80454602,0.2632938016078339,0.04763635867515152,0.6717251000000001,0.9956466
17386,0.80397121,0.25400611926047034,0.04685377192131823,0.6790466000000001,0.99991413
17387,0.80182999,0.2634981645657483,0.04803196194608706,0.6720361,0.99453104
